"#page"
"Table 1"
"AGE. What is your age?"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Plot twists",4%,3%,4%,4%,0 ,3%,8%,2%,5%,9%,1%,3%,4%,1%,5%,3%,3%,5%,4%,3%,5%,4%,4%,3%,4%,6%,4%,8%,4%,3%,4%,2%,7%,3%,3%,4%,4%,3%,3%,6%,4%,6%,1%,2%,2%,2%,3%,3%,4%,4%,4%
"Mai",3%,5%,2%,4%,4%,3%,10%,2%,1%,2%,3%,8%,3%,3%,6%,5%,5%,2%,5%,2%,0 ,4%,1%,4%,4%,3%,1%,1%,3%,7%,2%,3%,0 ,7%,2%,1%,4%,2%,14%,7%,1%,2%,6%,8%,4%,5%,3%,0 ,6%,4%,2%
"King of Fighters Tournament",3%,2%,4%,4%,1%,3%,1%,4%,3%,6%,5%,1%,5%,3%,1%,3%,2%,12%,2%,4%,3%,6%,4%,2%,0 ,4%,5%,4%,7%,3%,2%,7%,1%,3%,2%,6%,2%,1%,4%,5%,6%,1%,3%,6%,1%,3%,4%,5%,9%,8%,1%
"Suspense",3%,2%,4%,3%,1%,0 ,4%,6%,5%,3%,3%,2%,2%,4%,1%,2%,2%,4%,6%,3%,4%,5%,4%,3%,0 ,1%,4%,3%,2%,1%,3%,3%,6%,2%,2%,4%,4%,2%,2%,3%,5%,1%,4%,3%,3%,3%,3%,6%,6%,6%,1%
"Geese Howard",3%,4%,2%,3%,3%,4%,7%,3%,4%,0 ,1%,3%,10%,1%,3%,7%,2%,8%,2%,2%,0 ,4%,1%,3%,3%,3%,3%,4%,2%,5%,2%,2%,3%,5%,2%,2%,3%,4%,1%,6%,2%,1%,3%,7%,5%,6%,2%,5%,6%,6%,0 
"Brothers reuniting",3%,3%,2%,2%,1%,6%,6%,1%,1%,4%,5%,6%,2%,2%,3%,4%,3%,6%,1%,3%,2%,3%,2%,2%,2%,1%,3%,1%,4%,3%,4%,4%,1%,3%,3%,3%,1%,3%,6%,0 ,3%,0 ,5%,7%,1%,3%,3%,0 ,5%,3%,2%
"Fun/Entertaining",3%,4%,2%,5%,4%,2%,3%,4%,1%,1%,0 ,5%,1%,4%,4%,2%,4%,3%,1%,2%,2%,2%,2%,3%,4%,4%,1%,1%,2%,4%,3%,2%,1%,3%,4%,2%,2%,4%,4%,1%,2%,1%,3%,3%,3%,3%,3%,1%,2%,2%,2%
"Terry's training montage",2%,5%,0 ,5%,5%,0 ,7%,1%,1%,0 ,0 ,3%,2%,6%,5%,3%,5%,0 ,1%,0 ,1%,1%,0 ,5%,3%,3%,1%,0 ,2%,4%,6%,1%,0 ,6%,2%,0 ,1%,4%,6%,6%,1%,0 ,0 ,2%,6%,5%,3%,0 ,1%,1%,0 
"Drama",2%,2%,3%,2%,2%,2%,1%,4%,1%,7%,1%,3%,1%,1%,3%,2%,2%,14%,0 ,0 ,3%,6%,1%,2%,4%,1%,4%,5%,6%,1%,3%,4%,2%,3%,1%,4%,1%,2%,2%,3%,3%,4%,0 ,2%,2%,2%,1%,9%,3%,5%,0 
"Ending scene",2%,1%,4%,2%,0 ,1%,0 ,3%,3%,3%,7%,4%,2%,0 ,0 ,3%,0 ,2%,9%,4%,1%,6%,2%,1%,0 ,0 ,4%,6%,4%,1%,1%,4%,4%,1%,1%,5%,2%,1%,1%,2%,4%,6%,0 ,1%,3%,2%,1%,0 ,10%,6%,4%
"Father-son relationship",2%,2%,3%,2%,0 ,2%,3%,1%,2%,1%,8%,2%,3%,0 ,2%,2%,1%,3%,3%,3%,3%,3%,3%,0 ,1%,0 ,2%,1%,2%,1%,3%,3%,3%,2%,1%,4%,2%,2%,1%,0 ,2%,2%,7%,3%,1%,2%,1%,3%,1%,2%,5%
"Character development",2%,3%,2%,3%,3%,2%,2%,3%,1%,2%,0 ,9%,0 ,1%,3%,4%,2%,2%,3%,1%,2%,2%,1%,3%,6%,0 ,2%,3%,2%,2%,4%,2%,2%,3%,2%,2%,1%,2%,4%,3%,1%,4%,1%,9%,1%,4%,1%,0 ,3%,2%,2%
"Romance",2%,4%,1%,1%,4%,3%,8%,0 ,1%,1%,1%,7%,1%,1%,6%,3%,4%,0 ,0 ,2%,1%,0 ,1%,3%,2%,3%,1%,1%,0 ,4%,2%,1%,1%,5%,1%,0 ,2%,2%,9%,4%,1%,0 ,2%,4%,4%,4%,0 ,0 ,1%,1%,1%
"Terry hearing the \"Fury is fatal\" lesson",2%,1%,3%,0 ,0 ,2%,2%,2%,2%,3%,6%,0 ,1%,1%,1%,0 ,1%,2%,3%,5%,2%,3%,3%,1%,0 ,0 ,4%,6%,2%,1%,1%,4%,2%,1%,0 ,3%,3%,1%,2%,0 ,2%,4%,7%,0 ,2%,1%,0 ,4%,5%,5%,2%
"Cast",2%,2%,1%,1%,5%,0 ,0 ,3%,1%,2%,0 ,9%,0 ,1%,1%,4%,1%,2%,3%,2%,0 ,3%,1%,2%,7%,4%,0 ,0 ,1%,3%,1%,2%,1%,3%,1%,1%,3%,1%,5%,2%,2%,0 ,2%,2%,2%,2%,3%,2%,4%,3%,1%
"Nostalgic",2%,2%,2%,3%,1%,2%,1%,1%,2%,0 ,2%,0 ,5%,2%,1%,3%,1%,3%,0 ,2%,1%,1%,2%,2%,1%,2%,2%,1%,3%,2%,2%,2%,1%,2%,2%,2%,1%,3%,0 ,1%,1%,2%,2%,2%,0 ,1%,5%,4%,2%,2%,1%
"Similar to other combat movies",2%,1%,2%,3%,2%,0 ,0 ,1%,1%,0 ,4%,0 ,1%,2%,2%,1%,2%,1%,0 ,2%,3%,1%,2%,2%,2%,1%,2%,2%,2%,2%,1%,2%,1%,2%,1%,2%,0 ,2%,0 ,0 ,1%,2%,1%,2%,0 ,1%,2%,1%,2%,2%,0 
"Andy",1%,2%,1%,2%,3%,2%,2%,1%,1%,0 ,0 ,5%,2%,2%,2%,3%,2%,2%,0 ,1%,0 ,1%,0 ,3%,4%,3%,1%,0 ,0 ,4%,1%,1%,0 ,3%,1%,0 ,1%,1%,7%,2%,1%,0 ,0 ,2%,3%,3%,3%,0 ,2%,1%,0 
"Redemption story",1%,1%,2%,1%,1%,0 ,2%,1%,1%,2%,5%,0 ,1%,2%,0 ,1%,1%,2%,4%,1%,2%,3%,1%,1%,0 ,1%,2%,1%,4%,1%,1%,3%,0 ,1%,0 ,1%,3%,1%,1%,0 ,2%,5%,0 ,0 ,1%,1%,2%,2%,3%,3%,1%
"Police chase scene",1%,0 ,3%,0 ,0 ,0 ,0 ,7%,2%,2%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8%,2%,2%,2%,5%,2%,0 ,0 ,0 ,2%,3%,3%,0 ,0 ,3%,3%,0 ,0 ,3%,2%,0 ,0 ,0 ,3%,2%,1%,0 ,0 ,0 ,0 ,5%,6%,5%,1%
"Character relationships",1%,3%,0 ,1%,2%,6%,3%,0 ,0 ,1%,0 ,2%,4%,3%,2%,3%,2%,0 ,0 ,0 ,0 ,0 ,0 ,2%,3%,2%,0 ,0 ,0 ,3%,2%,0 ,0 ,3%,2%,0 ,0 ,3%,4%,0 ,0 ,0 ,0 ,0 ,4%,3%,4%,0 ,0 ,0 ,0 
"Emotional",1%,2%,1%,4%,1%,1%,1%,2%,0 ,1%,0 ,3%,0 ,5%,0 ,1%,2%,0 ,1%,1%,1%,1%,1%,2%,2%,2%,0 ,0 ,1%,2%,1%,1%,1%,1%,2%,0 ,1%,2%,0 ,3%,1%,0 ,1%,3%,0 ,1%,4%,2%,1%,1%,0 
"Production quality",1%,1%,1%,3%,0 ,0 ,0 ,2%,1%,3%,0 ,0 ,1%,2%,1%,1%,1%,4%,1%,2%,0 ,2%,1%,1%,2%,2%,1%,3%,2%,1%,1%,1%,2%,1%,0 ,2%,0 ,1%,0 ,1%,1%,2%,0 ,0 ,2%,2%,1%,5%,0 ,2%,3%
"Andy surviving the fire",1%,2%,0 ,4%,1%,0 ,4%,0 ,0 ,0 ,0 ,5%,2%,1%,2%,3%,2%,0 ,0 ,0 ,0 ,0 ,0 ,3%,1%,1%,0 ,0 ,0 ,3%,1%,0 ,0 ,2%,2%,0 ,0 ,2%,2%,5%,0 ,0 ,0 ,6%,1%,3%,2%,0 ,0 ,0 ,0 
"All/Everything",1%,1%,2%,0 ,1%,0 ,2%,0 ,2%,2%,3%,0 ,0 ,0 ,2%,0 ,1%,0 ,0 ,0 ,4%,0 ,2%,1%,0 ,0 ,1%,1%,1%,0 ,1%,1%,2%,1%,0 ,2%,1%,0 ,0 ,3%,0 ,3%,5%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"Concept/Premise",1%,1%,1%,2%,1%,1%,1%,0 ,1%,3%,0 ,2%,1%,2%,1%,1%,1%,2%,1%,1%,0 ,1%,1%,1%,1%,3%,1%,3%,1%,2%,1%,1%,1%,2%,1%,1%,0 ,2%,1%,0 ,1%,2%,0 ,3%,2%,2%,1%,0 ,2%,1%,1%
"Fast paced",1%,1%,1%,2%,0 ,2%,1%,0 ,2%,0 ,1%,0 ,1%,1%,2%,1%,2%,0 ,0 ,2%,1%,0 ,1%,2%,1%,1%,1%,1%,0 ,0 ,2%,1%,1%,1%,1%,0 ,2%,2%,0 ,0 ,1%,1%,0 ,0 ,1%,1%,1%,0 ,0 ,0 ,2%
"Different/Unique",1%,2%,0 ,2%,2%,1%,2%,0 ,1%,0 ,0 ,2%,1%,2%,1%,1%,2%,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,3%,0 ,1%,0 ,2%,1%,0 ,1%,3%,0 ,0 ,1%,2%,2%,0 ,0 ,0 ,0 ,0 ,1%,1%,3%,0 ,0 ,0 ,0 
"Terry's wolf vision",1%,0 ,2%,0 ,0 ,0 ,0 ,1%,1%,1%,5%,0 ,0 ,0 ,0 ,0 ,0 ,2%,1%,2%,2%,1%,2%,0 ,0 ,0 ,2%,4%,1%,0 ,0 ,2%,2%,0 ,0 ,2%,1%,0 ,0 ,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,2%,3%,2%,1%
"Bogard",1%,0 ,1%,0 ,0 ,0 ,0 ,2%,1%,1%,2%,0 ,0 ,0 ,0 ,0 ,0 ,3%,1%,3%,0 ,2%,1%,0 ,0 ,0 ,2%,4%,2%,0 ,0 ,2%,1%,0 ,0 ,2%,1%,0 ,0 ,0 ,1%,0 ,4%,0 ,0 ,0 ,0 ,5%,3%,4%,0 
"Special effects",1%,0 ,1%,1%,0 ,0 ,0 ,2%,2%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,2%,3%,0 ,1%,1%,0 ,0 ,1%,1%,3%,1%,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,2%,0 ,0 ,1%,1%,0 ,0 ,1%,1%,3%
"Dark tone",1%,0 ,1%,0 ,2%,0 ,0 ,1%,1%,0 ,2%,2%,1%,0 ,0 ,1%,0 ,0 ,1%,1%,1%,1%,1%,1%,2%,1%,1%,1%,1%,1%,0 ,1%,0 ,1%,0 ,1%,1%,1%,0 ,0 ,1%,0 ,0 ,3%,1%,1%,0 ,0 ,2%,1%,0 
"Comedy",1%,1%,0 ,2%,0 ,0 ,2%,1%,0 ,0 ,0 ,0 ,0 ,1%,2%,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,1%,2%,3%,0 ,0 ,0 ,1%,1%,0 ,0 ,2%,0 ,0 ,1%,1%,1%,0 ,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,0 
"Helicopter sequence",1%,0 ,1%,0 ,0 ,0 ,0 ,1%,2%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4%,1%,1%,0 ,2%,0 ,0 ,0 ,0 ,1%,4%,0 ,0 ,0 ,1%,1%,0 ,0 ,2%,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,1%,3%,2%,1%
"Train sequence",0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,1%,0 ,2%,0 ,0 ,1%,0 ,0 ,0 ,2%,0 ,0 ,1%,1%,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,1%,0 ,2%,0 ,1%,0 
"Cinematography",0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,2%,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,1%,0 ,1%,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,1%,1%
"Biochip",0 ,0 ,1%,0 ,0 ,0 ,0 ,2%,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2%,0 ,1%,1%,1%,1%,0 ,0 ,0 ,1%,0 ,2%,0 ,0 ,1%,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,2%,0 ,0 ,0 ,0 ,2%,1%,1%,0 
"Clothing/Costumes",0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,2%,0 ,0 ,1%,0 ,0 ,1%,0 ,3%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,1%,2%,0 ,0 ,1%,0 ,1%,0 ,1%,1%,0 ,0 ,1%,0 ,0 ,2%,0 ,0 ,1%,1%,0 ,3%,0 ,1%,0 
"Music",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,0 
"No/None/Nothing/NA",1%,1%,1%,0 ,1%,4%,2%,0 ,0 ,0 ,4%,3%,2%,2%,1%,2%,1%,0 ,0 ,2%,0 ,0 ,1%,2%,1%,1%,0 ,0 ,0 ,1%,1%,1%,0 ,2%,1%,1%,0 ,2%,1%,1%,0 ,3%,0 ,0 ,2%,1%,3%,0 ,0 ,0 ,2%
"(Blank)",16%,13%,20%,8%,14%,22%,8%,17%,17%,30%,21%,2%,3%,15%,20%,3%,18%,0 ,7%,21%,35%,4%,29%,9%,3%,8%,16%,5%,15%,11%,14%,20%,21%,10%,17%,17%,26%,16%,5%,10%,22%,18%,17%,0 ,5%,3%,14%,0 ,1%,0 ,28%
"SIGMA",204%,206%,203%,214%,201%,191%,215%,210%,203%,196%,198%,234%,204%,202%,199%,216%,200%,281%,229%,198%,162%,250%,177%,208%,216%,193%,222%,248%,217%,209%,201%,211%,190%,215%,191%,210%,191%,203%,218%,201%,212%,187%,183%,220%,213%,215%,203%,239%,282%,266%,169%
"#page"
"Table 50"
"DISLIKE. What is holding you back from ''definitely'' wanting to see this movie in a theater when it is produced?"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",800,400,400,120,120,80,80,120,120,80,80,56,85,107,152,141,259,56,85,107,152,141,259,264,78,117,264,78,117,238,162,234,166,242,158,242,158,260,80,60,260,80,60,46,89,135,113,53,95,149,99
"Story",9%,7%,12%,4%,11%,3%,11%,13%,16%,7%,8%,4%,9%,5%,10%,7%,8%,0 ,8%,14%,16%,5%,15%,7%,3%,7%,10%,1%,9%,7%,8%,11%,13%,8%,7%,9%,16%,10%,4%,2%,14%,6%,9%,6%,7%,7%,5%,0 ,3%,2%,19%
"Not my type of movie",9%,9%,9%,5%,7%,13%,11%,7%,7%,18%,9%,0 ,3%,9%,15%,2%,12%,2%,6%,9%,14%,4%,12%,7%,1%,2%,5%,1%,7%,7%,11%,9%,10%,7%,11%,8%,11%,10%,4%,7%,10%,6%,10%,0 ,3%,2%,9%,2%,1%,1%,14%
"Need to see a trailer first",5%,3%,7%,2%,3%,1%,7%,5%,6%,7%,11%,0 ,5%,3%,3%,3%,3%,6%,5%,8%,6%,5%,7%,4%,3%,2%,7%,8%,5%,2%,5%,6%,7%,3%,3%,9%,3%,3%,3%,2%,6%,9%,4%,0 ,3%,2%,4%,6%,7%,7%,7%
"Typical",4%,5%,4%,4%,8%,4%,2%,6%,5%,3%,4%,0 ,6%,5%,5%,3%,5%,0 ,6%,5%,5%,3%,5%,5%,3%,6%,6%,2%,2%,3%,7%,5%,4%,3%,8%,3%,7%,6%,3%,2%,6%,0 ,2%,2%,2%,2%,6%,2%,3%,3%,7%
"Depends on cast",3%,3%,3%,1%,6%,1%,5%,1%,6%,5%,3%,2%,8%,2%,3%,6%,2%,9%,3%,3%,2%,5%,3%,3%,5%,4%,5%,2%,4%,3%,3%,5%,2%,4%,3%,4%,2%,4%,3%,3%,4%,4%,2%,0 ,3%,2%,6%,2%,6%,4%,4%
"Corny/Cheesy",3%,2%,5%,1%,1%,1%,4%,3%,6%,0 ,10%,0 ,0 ,2%,3%,0 ,2%,0 ,3%,4%,8%,2%,7%,0 ,0 ,4%,4%,7%,5%,1%,2%,7%,2%,2%,0 ,6%,3%,2%,0 ,1%,5%,9%,0 ,0 ,0 ,0 ,2%,2%,6%,4%,0 
"Characters",3%,1%,5%,0 ,2%,1%,0 ,2%,5%,8%,6%,0 ,0 ,1%,1%,0 ,1%,9%,3%,3%,6%,6%,5%,0 ,0 ,1%,7%,8%,4%,0 ,2%,5%,6%,1%,1%,6%,3%,1%,0 ,0 ,7%,4%,2%,0 ,0 ,0 ,1%,10%,4%,6%,2%
"Wait for streaming",3%,3%,3%,3%,2%,3%,5%,3%,1%,1%,6%,0 ,0 ,5%,4%,0 ,5%,2%,4%,3%,2%,3%,2%,3%,2%,4%,1%,0 ,2%,3%,3%,1%,5%,3%,3%,3%,2%,4%,2%,0 ,3%,2%,0 ,0 ,0 ,0 ,5%,2%,2%,2%,4%
"Fighting",3%,4%,2%,2%,2%,8%,5%,1%,4%,1%,1%,0 ,2%,2%,8%,1%,6%,0 ,4%,1%,1%,3%,1%,3%,1%,2%,1%,0 ,2%,5%,2%,2%,1%,5%,3%,1%,3%,5%,4%,0 ,2%,0 ,0 ,0 ,1%,1%,2%,0 ,2%,1%,4%
"Need some visuals",3%,2%,4%,3%,2%,2%,1%,1%,4%,4%,6%,0 ,2%,2%,2%,1%,2%,3%,4%,7%,1%,4%,4%,2%,0 ,2%,2%,1%,2%,1%,3%,4%,3%,1%,3%,4%,3%,2%,0 ,2%,3%,7%,4%,0 ,1%,1%,3%,2%,8%,5%,5%
"Money/The price of a tickets",2%,3%,1%,2%,1%,4%,6%,1%,2%,2%,2%,0 ,3%,3%,4%,2%,4%,0 ,1%,1%,3%,1%,2%,2%,1%,3%,2%,0 ,1%,2%,4%,1%,2%,3%,3%,1%,3%,4%,2%,0 ,2%,0 ,0 ,1%,1%,1%,3%,0 ,0 ,0 ,2%
"Unfamiliar with source material",2%,2%,2%,2%,2%,1%,2%,3%,3%,1%,3%,0 ,1%,3%,2%,1%,2%,0 ,0 ,8%,1%,0 ,4%,1%,0 ,0 ,3%,3%,1%,0 ,3%,2%,3%,2%,2%,2%,4%,2%,2%,0 ,4%,0 ,0 ,0 ,0 ,0 ,4%,0 ,3%,2%,5%
"Violence",2%,1%,3%,1%,0 ,2%,2%,0 ,1%,3%,10%,0 ,2%,3%,0 ,1%,1%,0 ,0 ,5%,4%,0 ,4%,1%,2%,0 ,2%,3%,0 ,1%,1%,3%,3%,1%,2%,4%,0 ,1%,2%,0 ,3%,3%,2%,0 ,2%,2%,2%,0 ,3%,2%,3%
"Too complicated",2%,1%,2%,1%,1%,1%,0 ,5%,2%,2%,0 ,2%,1%,2%,0 ,1%,1%,0 ,3%,5%,2%,2%,3%,1%,2%,2%,3%,1%,2%,1%,1%,2%,3%,1%,1%,3%,2%,1%,0 ,1%,4%,0 ,1%,2%,2%,2%,1%,0 ,3%,2%,5%
"Confusing",2%,0 ,3%,0 ,0 ,0 ,0 ,2%,6%,6%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2%,2%,6%,1%,4%,0 ,0 ,0 ,2%,0 ,4%,0 ,0 ,5%,2%,0 ,0 ,3%,4%,0 ,0 ,0 ,5%,0 ,2%,0 ,0 ,0 ,0 ,0 ,4%,2%,1%
"Martial arts",2%,3%,0 ,0 ,4%,3%,7%,0 ,1%,0 ,0 ,0 ,0 ,3%,6%,0 ,5%,0 ,1%,0 ,0 ,1%,0 ,2%,1%,2%,0 ,0 ,0 ,4%,2%,1%,0 ,3%,4%,1%,0 ,3%,4%,0 ,0 ,0 ,0 ,0 ,1%,0 ,3%,0 ,1%,1%,0 
"Terry Bogart (unspec.)",2%,1%,2%,0 ,1%,1%,2%,3%,3%,2%,0 ,0 ,1%,0 ,2%,1%,1%,0 ,4%,2%,2%,3%,2%,1%,0 ,1%,2%,0 ,5%,1%,1%,2%,2%,1%,1%,1%,4%,1%,1%,0 ,3%,2%,0 ,0 ,1%,1%,0 ,2%,3%,2%,2%
"Predictable",1%,3%,0 ,2%,3%,1%,4%,0 ,0 ,0 ,1%,0 ,2%,1%,5%,1%,3%,0 ,0 ,0 ,0 ,0 ,0 ,3%,0 ,4%,0 ,0 ,0 ,2%,3%,0 ,0 ,2%,4%,0 ,0 ,3%,3%,2%,0 ,0 ,0 ,0 ,1%,1%,2%,0 ,0 ,0 ,0 
"Need to see some reviews",1%,2%,1%,2%,1%,0 ,5%,1%,1%,2%,0 ,0 ,1%,1%,3%,1%,2%,3%,0 ,3%,0 ,1%,1%,1%,2%,0 ,1%,3%,2%,1%,3%,1%,1%,2%,1%,1%,1%,2%,1%,0 ,1%,0 ,2%,0 ,1%,1%,1%,3%,1%,2%,2%
"Boring",1%,1%,2%,1%,2%,1%,0 ,2%,0 ,3%,2%,1%,0 ,2%,1%,0 ,2%,0 ,0 ,0 ,4%,0 ,2%,1%,1%,0 ,0 ,0 ,0 ,2%,1%,1%,2%,1%,2%,1%,2%,1%,2%,2%,2%,3%,0 ,2%,2%,2%,0 ,0 ,0 ,0 ,0 
"Need more info",1%,1%,1%,0 ,1%,2%,3%,2%,1%,0 ,2%,0 ,4%,0 ,2%,2%,1%,0 ,1%,3%,0 ,1%,1%,1%,1%,2%,1%,0 ,2%,1%,2%,1%,1%,2%,1%,1%,1%,1%,4%,0 ,1%,0 ,3%,2%,1%,1%,1%,0 ,1%,1%,4%
"Not a must see",1%,1%,1%,3%,0 ,0 ,0 ,0 ,1%,3%,2%,2%,0 ,1%,1%,1%,1%,2%,0 ,1%,2%,1%,2%,1%,0 ,0 ,0 ,0 ,1%,1%,1%,1%,2%,0 ,2%,1%,2%,1%,1%,0 ,2%,0 ,0 ,3%,0 ,1%,1%,2%,0 ,1%,2%
"Similar to other movies",1%,1%,1%,0 ,2%,1%,3%,0 ,1%,1%,2%,0 ,1%,0 ,3%,0 ,2%,0 ,2%,0 ,1%,1%,0 ,1%,0 ,2%,1%,0 ,1%,1%,2%,1%,1%,1%,1%,1%,0 ,2%,0 ,0 ,1%,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,1%
"Geese (unspec.)",1%,0 ,2%,0 ,1%,1%,0 ,3%,1%,1%,1%,0 ,1%,0 ,1%,1%,0 ,0 ,4%,2%,0 ,2%,1%,0 ,0 ,1%,2%,0 ,4%,0 ,1%,2%,1%,0 ,1%,1%,3%,0 ,1%,0 ,2%,0 ,0 ,0 ,1%,1%,0 ,0 ,3%,2%,2%
"Depends on what else is playing",1%,1%,1%,2%,0 ,2%,0 ,1%,0 ,0 ,4%,0 ,0 ,1%,2%,0 ,1%,0 ,0 ,3%,1%,0 ,2%,1%,0 ,2%,1%,2%,0 ,1%,1%,1%,1%,0 ,2%,2%,0 ,1%,0 ,1%,2%,0 ,0 ,0 ,0 ,0 ,1%,0 ,3%,2%,0 
